1, -- 
2, -- 
3, -- 
4, -- 
5, -- 
6, -- 
7, -- 
8, -- 
9, -- 
10, -- 
11, -- 
12, -- 
13, -- 
14, -- 
15, -- 
16, -- 
17, -- 
18, -- 
19, -- 
20, -- 
21, -- 
22, -- 
23, -- 
24, -- 
25, -- 
26, -- 
27, -- ,ts-contacts,15.3416,ts-food-map,10.352,ts-seat,6.0593,ts-basic,6.0,ts-assurance,4.9601,ts-user,2.109,ts-security,1.7928,ts-price,1.2761,ts-config,1.0,ts-train,0.2294,ts-cancel,0.0,ts-route,0.0,ts-notification,-0.2163,ts-ticketinfo,-0.8843,ts-preserve,-0.9756,ts-station,-1.0,ts-execute,-2.8885,ts-inside-payment,-5.5078,ts-travel,-7.6916,ts-payment,-10.7071,ts-food,-11.2803,ts-order,-13.6041
28, -- ,ts-order,14.1154,ts-user,13.8436,ts-station,11.7672,ts-train,10.2879,ts-basic,9.2834,ts-food,9.274,ts-travel,6.0811,ts-ticketinfo,3.4847,ts-notification,1.3649,ts-contacts,1.0521,ts-delivery,0.0,ts-payment,-0.7681,ts-assurance,-1.4142,ts-inside-payment,-1.4142,ts-preserve,-1.5939,ts-seat,-1.639,ts-config,-2.7071,ts-food-map,-3.0613,ts-execute,-4.536,ts-price,-7.2,ts-security,-8.6153,ts-route,-9.0
29, -- ,ts-user,16.0597,ts-price,14.1349,ts-food,6.0,ts-travel,5.6108,ts-notification,1.0,ts-delivery,1.0,ts-station,0.9644,ts-route,0.3437,ts-admin-order,0.0,ts-train,-0.2018,ts-order,-0.2714,ts-execute,-0.4751,ts-preserve,-0.5129,ts-seat,-0.6028,ts-config,-0.7383,ts-payment,-1.0,ts-ticketinfo,-1.4132,ts-inside-payment,-2.4606,ts-basic,-2.9624,ts-food-map,-5.0524,ts-security,-5.1097,ts-cancel,-6.0,ts-contacts,-8.2524
30, -- ,ts-travel,32.974,ts-food,29.8875,ts-admin-order,19.0,ts-execute,8.8831,ts-route,7.6988,ts-station,7.4604,ts-train,4.9546,ts-preserve,2.7203,ts-notification,2.2767,ts-security,1.5625,ts-config,1.0771,ts-order,1.0177,ts-food-map,0.0,ts-ticketinfo,-0.7497,ts-basic,-2.288,ts-user,-4.633,ts-payment,-5.0972,ts-seat,-5.8694,ts-assurance,-6.0,ts-price,-6.6431,ts-contacts,-10.515,ts-inside-payment,-13.1023
31, -- ,ts-food-map,12.0,ts-payment,8.2272,ts-user,7.0137,ts-notification,3.6178,ts-inside-payment,1.4138,ts-price,1.0944,ts-travel,1.0246,ts-preserve,0.3944,ts-admin-basic-info,0.0,ts-admin-travel,0.0,ts-admin-route,0.0,ts-consign,0.0,ts-verification-code,0.0,ts-auth,0.0,ts-seat,-0.6512,ts-admin-order,-1.0,ts-food,-1.0,ts-ticketinfo,-1.5541,ts-station,-1.7041,ts-security,-2.1703,ts-order,-2.233,ts-config,-2.3454,ts-execute,-4.291,ts-route,-4.5002,ts-train,-4.5653
32, -- ,ts-travel,27.1728,ts-assurance,6.0,ts-notification,4.215,ts-security,1.809,ts-train,1.6945,ts-order,1.2121,ts-basic,1.0,ts-admin-route,1.0,ts-inside-payment,0.8847,ts-rebook,0.0,ts-seat,-0.066,ts-admin-order,-0.8555,ts-config,-0.9108,ts-food-map,-1.0,ts-admin-basic-info,-1.0,ts-verification-code,-1.0,ts-admin-travel,-1.0013,ts-price,-1.0668,ts-consign,-2.0,ts-payment,-3.9848,ts-preserve,-4.0363,ts-route,-4.4622,ts-execute,-5.8336,ts-ticketinfo,-9.312,ts-food,-12.0
33, -- ,ts-order,16.1231,ts-contacts,12.0,ts-security,8.2551,ts-train,6.0418,ts-verification-code,6.0,ts-admin-route,4.6003,ts-admin-travel,4.5858,ts-seat,2.4841,ts-preserve,1.5425,ts-notification,1.4131,ts-ticketinfo,0.0863,ts-auth,0.0,ts-basic,0.0,ts-cancel,0.0,ts-admin-user,0.0,ts-station,-0.7633,ts-price,-0.9731,ts-assurance,-1.0,ts-execute,-1.0,ts-config,-1.1355,ts-food-map,-1.4131,ts-payment,-1.8408,ts-inside-payment,-5.0,ts-travel,-7.0613,ts-route,-7.0849,ts-admin-order,-12.706,ts-food,-15.841
34, -- ,ts-food,14.7887,ts-payment,12.9215,ts-admin-order,9.5858,ts-inside-payment,8.4133,ts-train,3.2843,ts-station,1.3733,ts-seat,0.6515,ts-delivery,0.0,ts-basic,0.0,ts-preserve-other,0.0,ts-user,0.0,ts-execute,-0.2107,ts-ticketinfo,-0.2577,ts-config,-0.2646,ts-price,-0.6185,ts-admin-travel,-0.8893,ts-cancel,-1.0,ts-rebook,-1.0,ts-auth,-1.0,ts-order,-1.0714,ts-preserve,-1.6204,ts-food-map,-2.0,ts-notification,-2.075,ts-security,-3.7443,ts-contacts,-7.0,ts-travel,-23.1235
35, -- ,ts-payment,20.3696,ts-train,19.1151,ts-travel,12.2914,ts-delivery,6.0,ts-user,6.0,ts-security,5.8056,ts-order,5.0276,ts-config,4.1073,ts-ticketinfo,4.0648,ts-execute,2.9341,ts-price,1.7238,ts-inside-payment,0.8707,ts-station,0.3916,ts-notification,0.0,ts-admin-order,-1.0,ts-seat,-1.0809,ts-route,-1.124,ts-preserve,-2.7068,ts-assurance,-5.1846,ts-contacts,-9.1973,ts-food,-16.8373
36, -- ,ts-execute,2155.0548,ts-security,719.3929,ts-basic,125.7185,ts-train,108.9311,ts-config,107.3381,ts-ticketinfo,91.7253,ts-payment,72.8331,ts-food-map,61.509,ts-travel,49.8846,ts-food,29.7152,ts-order,19.1962,ts-inside-payment,10.4262,ts-price,2.1488,ts-user,1.7218,ts-auth,1.5467,ts-assurance,0.593,ts-notification,0.5067,ts-route,-0.2099,ts-seat,-1.7646,ts-preserve,-4.2914,ts-station,-5.9703,ts-admin-order,-7.4523
37, -- ,ts-seat,879.3486,ts-basic,274.0659,ts-order,150.4213,ts-price,63.3471,ts-cancel,62.4,ts-travel,38.0551,ts-payment,35.9719,ts-food,32.1523,ts-auth,12.14,ts-train,8.4597,ts-notification,2.7176,ts-user,1.3873,ts-inside-payment,-0.2057,ts-food-map,-0.9975,ts-admin-order,-1.7217,ts-preserve,-2.4807,ts-security,-3.2026,ts-route,-3.38,ts-config,-69.3347,ts-ticketinfo,-81.8369,ts-execute,-337.9654,ts-station,-486.5387
38, -- ,ts-basic,476.5353,ts-order,297.593,ts-ticketinfo,90.9505,ts-travel,59.8506,ts-user,44.4633,ts-seat,37.8363,ts-preserve,24.9869,ts-route,15.4783,ts-price,13.6015,ts-auth,10.1533,ts-consign,7.89,ts-cancel,7.0,ts-food-map,-1.0077,ts-inside-payment,-1.799,ts-notification,-3.5241,ts-train,-4.1925,ts-payment,-4.6925,ts-execute,-6.216,ts-security,-6.7729,ts-contacts,-8.0701,ts-config,-67.9586,ts-assurance,-246.0,ts-station,-473.4331
39, -- ,ts-order,910.5611,ts-basic,497.0109,ts-ticketinfo,227.2649,ts-travel,34.568,ts-train,29.0185,ts-seat,17.6482,ts-assurance,6.7286,ts-ticket-office,5.94,ts-consign,5.8114,ts-price,4.8354,ts-route,4.2435,ts-contacts,2.32,ts-preserve,-4.138,ts-payment,-6.7896,ts-security,-6.8209,ts-food-map,-10.382,ts-config,-74.5843,ts-execute,-395.0797,ts-station,-606.9903
40, -- ,ts-order,420.033,ts-seat,87.0927,ts-route,76.5183,ts-basic,66.0175,ts-security,36.616,ts-train,25.5263,ts-payment,24.6586,ts-consign,7.44,ts-price,5.5364,ts-food-map,4.7818,ts-preserve,2.6869,ts-delivery,0.82,ts-notification,-1.3102,ts-admin-order,-1.8077,ts-ticketinfo,-2.7463,ts-cancel,-5.88,ts-inside-payment,-8.7986,ts-admin-travel,-9.12,ts-contacts,-9.7003,ts-travel,-19.2401,ts-config,-80.5713,ts-assurance,-220.6286,ts-execute,-375.8903,ts-station,-613.8527
41, -- ,ts-preserve,206.685,ts-security,98.4376,ts-route,90.6681,ts-food-map,80.1943,ts-seat,31.1749,ts-basic,30.3906,ts-inside-payment,29.9492,ts-ticket-office,18.5571,ts-price,3.4511,ts-auth,2.2067,ts-payment,1.4503,ts-execute,1.31,ts-delivery,0.66,ts-ticketinfo,-3.484,ts-train,-7.6533,ts-food,-9.2276,ts-travel,-9.4518,ts-order,-16.3134,ts-config,-52.7564,ts-assurance,-75.0086,ts-station,-611.591
42, -- ,ts-assurance,232.4057,ts-order,158.4563,ts-preserve,119.3342,ts-route,31.822,ts-food-map,29.493,ts-inside-payment,18.2602,ts-basic,2.7775,ts-delivery,1.99,ts-station,0.9811,ts-price,0.4872,ts-auth,0.1843,ts-execute,-1.0457,ts-config,-1.9194,ts-ticketinfo,-4.4616,ts-train,-4.5074,ts-notification,-4.9675,ts-travel,-5.596,ts-security,-5.8969,ts-seat,-7.5744,ts-contacts,-7.786,ts-payment,-9.1953,ts-admin-order,-2418134852181.066
43, -- ,ts-basic,95.3997,ts-price,90.2041,ts-seat,82.8334,ts-inside-payment,79.628,ts-cancel,66.33,ts-auth,53.1697,ts-payment,23.0627,ts-preserve,15.5398,ts-food,14.9008,ts-order,13.0966,ts-delivery,7.62,ts-security,6.3801,ts-preserve-other,3.18,ts-route,0.648,ts-config,0.0,ts-ticketinfo,-2.3736,ts-food-map,-5.322,ts-train,-11.4524,ts-travel,-35.5441,ts-assurance,-186.0,ts-station,-221.16,ts-execute,-384.2032
44, -- ,ts-seat,26.8549,ts-travel,23.1501,ts-train,9.9158,ts-auth,3.2102,ts-payment,0.6169,ts-basic,0.4944,ts-ticketinfo,0.3173,ts-notification,0.0,ts-consign,0.0,ts-user,0.0,ts-execute,-1.2548,ts-assurance,-3.2191,ts-food-map,-3.8002,ts-security,-4.5618,ts-station,-4.6441,ts-preserve,-5.143,ts-contacts,-6.0,ts-order,-6.4762,ts-config,-9.2518,ts-price,-11.7462,ts-admin-order,-12.0,ts-route,-12.4129
45, -- ,ts-contacts,14.43,ts-execute,11.6669,ts-user,6.0,ts-station,4.2386,ts-food-map,2.8059,ts-admin-order,0.0,ts-food,0.0,ts-consign,0.0,ts-route,-0.7264,ts-auth,-0.9646,ts-inside-payment,-1.0,ts-train,-1.0,ts-config,-1.148,ts-payment,-1.4126,ts-delivery,-1.4986,ts-price,-1.757,ts-order,-1.8634,ts-security,-1.9945,ts-notification,-2.0,ts-basic,-2.414,ts-preserve,-2.5492,ts-assurance,-5.015,ts-seat,-5.766,ts-travel,-15.8308
46, -- ,ts-route,9.6637,ts-security,7.92,ts-admin-order,3.0,ts-contacts,1.0,ts-ticketinfo,1.0,ts-travel,0.6501,ts-user,0.0,ts-notification,0.0,ts-consign,0.0,ts-ticket-office,0.0,ts-station,0.0,ts-food,-0.0,ts-delivery,-0.4702,ts-config,-1.5334,ts-order,-1.9841,ts-basic,-2.2065,ts-execute,-3.2125,ts-price,-3.404,ts-seat,-4.4085,ts-train,-8.1806
47, -- ,ts-order,6.0925,ts-assurance,3.0304,ts-auth,0.0,ts-admin-order,0.0,ts-price,0.0,ts-ticketinfo,-0.6271,ts-basic,-0.7328,ts-travel,-0.8699,ts-route,-0.9427,ts-config,-1.3954,ts-food-map,-1.6995,ts-train,-3.7419,ts-security,-4.9867,ts-seat,-7.4174,ts-contacts,-9.879
48, -- ,ts-travel,5.559,ts-notification,4.0,ts-preserve,2.0,ts-ticketinfo,1.3728,ts-inside-payment,1.0,ts-seat,0.0502,ts-cancel,0.0,ts-train,0.0,ts-delivery,0.0,ts-assurance,0.0,ts-admin-route,0.0,ts-price,-0.535,ts-config,-0.7071,ts-food-map,-0.8639,ts-execute,-1.1867,ts-contacts,-1.4091,ts-order,-2.3939,ts-station,-3.0,ts-security,-4.4808,ts-route,-6.0
49, -- ,ts-travel,18.7527,ts-route,15.485,ts-train,13.4072,ts-contacts,13.4003,ts-seat,6.5532,ts-assurance,6.0,ts-station,3.0,ts-order,2.3934,ts-preserve,2.0,ts-config,2.0,ts-inside-payment,0.0,ts-admin-order,0.0,ts-payment,0.0,ts-food-map,0.0,ts-delivery,0.0,ts-preserve-other,0.0,ts-basic,0.0,ts-notification,-1.0,ts-ticketinfo,-1.1166,ts-execute,-3.0,ts-security,-3.0805,ts-price,-11.0
50, -- ,ts-order,9.8925,ts-station,3.7768,ts-contacts,1.666,ts-delivery,1.0,ts-inside-payment,1.0,ts-basic,0.0,ts-route,0.0,ts-food,0.0,ts-consign,0.0,ts-admin-user,0.0,ts-execute,-0.2378,ts-train,-0.2929,ts-price,-0.5413,ts-travel,-0.9681,ts-notification,-1.0,ts-assurance,-3.2957,ts-config,-3.4142,ts-preserve,-3.7541,ts-security,-4.4365,ts-seat,-8.9517
51, -- ,ts-travel,12.9691,ts-assurance,8.3882,ts-order,7.2274,ts-food-map,4.0,ts-station,1.526,ts-route,1.4137,ts-preserve,1.0956,ts-basic,1.0,ts-food,1.0,ts-config,0.0,ts-user,0.0,ts-ticketinfo,0.0,ts-payment,0.0,ts-auth,0.0,ts-consign,0.0,ts-verification-code,0.0,ts-execute,-0.3052,ts-notification,-0.4637,ts-train,-1.3472,ts-price,-1.4142,ts-seat,-2.6943,ts-security,-4.8153,ts-inside-payment,-8.3912,ts-contacts,-13.0902
52, -- ,ts-travel,18.2651,ts-food,12.0,ts-consign,6.0,ts-payment,5.0,ts-contacts,4.5866,ts-preserve,3.2077,ts-train,2.6265,ts-delivery,2.249,ts-seat,0.8772,ts-config,0.0,ts-notification,0.0,ts-admin-order,0.0,ts-route,0.0,ts-execute,0.0,ts-ticketinfo,0.0,ts-admin-travel,0.0,ts-user,0.0,ts-basic,-0.7071,ts-order,-1.2482,ts-security,-1.6586,ts-station,-2.3361,ts-food-map,-4.9438,ts-assurance,-5.631
53, -- ,ts-travel,15.2307,ts-user,9.0,ts-order,8.3044,ts-station,4.6023,ts-route,2.1569,ts-config,2.0,ts-payment,1.0,ts-consign,0.0,ts-price,0.0,ts-admin-basic-info,0.0,ts-rebook,0.0,ts-train,0.0,ts-verification-code,0.0,ts-ticketinfo,0.0,ts-ticket-office,0.0,ts-execute,-0.0,ts-seat,-0.3596,ts-preserve,-1.0251,ts-assurance,-1.2865,ts-delivery,-2.2528,ts-admin-order,-3.0,ts-food-map,-3.4218,ts-basic,-4.0,ts-security,-4.1858,ts-inside-payment,-6.4494,ts-contacts,-6.6698,ts-food,-13.3301
54, -- ,ts-contacts,11.7083,ts-food-map,9.7534,ts-security,7.0837,ts-price,1.0,ts-rebook,1.0,ts-seat,1.0,ts-execute,1.0,ts-user,1.0,ts-assurance,0.6915,ts-config,0.0,ts-food,0.0,ts-admin-basic-info,-1.0,ts-notification,-1.0,ts-verification-code,-1.0,ts-train,-2.0,ts-inside-payment,-2.2208,ts-station,-2.4353,ts-admin-order,-3.5869,ts-order,-14.7608,ts-travel,-27.944
55, -- ,ts-travel,5.3205,ts-station,4.8648,ts-order,1.4007,ts-price,1.0,ts-payment,1.0,ts-seat,0.0592,ts-config,0.0,ts-notification,0.0,ts-inside-payment,0.0,ts-cancel,0.0,ts-user,-0.799,ts-food,-1.0,ts-assurance,-2.8816,ts-admin-order,-3.1568,ts-food-map,-3.4967,ts-consign,-6.0,ts-security,-6.6092
56, -- ,ts-security,9.3858,ts-assurance,6.0,ts-train,2.0,ts-seat,1.7808,ts-execute,1.3934,ts-delivery,1.0,ts-preserve,1.0,ts-basic,0.0,ts-inside-payment,0.0,ts-admin-order,0.0,ts-station,0.0,ts-notification,-0.9932,ts-user,-1.0,ts-route,-1.0,ts-payment,-1.0,ts-rebook,-1.4142,ts-config,-2.0,ts-food-map,-3.6417,ts-contacts,-5.168,ts-order,-6.4671,ts-consign,-7.142,ts-travel,-16.6882
57, -- ,ts-assurance,6.0,ts-route,4.0,ts-order,3.9492,ts-seat,3.3473,ts-user,2.827,ts-config,2.0,ts-preserve,1.0,ts-station,0.5266,ts-ticketinfo,0.0,ts-food,0.0,ts-delivery,0.0,ts-auth,0.0,ts-security,-0.8956,ts-inside-payment,-1.0,ts-payment,-1.0,ts-price,-1.4121,ts-food-map,-1.5958,ts-travel,-4.0644,ts-train,-4.5847,ts-contacts,-6.9054
58, -- ,ts-train,8.5386,ts-consign,8.1785,ts-food-map,7.3733,ts-payment,4.0,ts-inside-payment,2.0,ts-route,1.3321,ts-order,1.0373,ts-delivery,1.0,ts-admin-order,1.0,ts-notification,0.1473,ts-config,0.0,ts-execute,0.0,ts-contacts,0.0,ts-ui,0.0,ts-admin-basic-info,0.0,ts-price,-0.6131,ts-seat,-0.7256,ts-food,-1.0,ts-station,-1.6797,ts-user,-4.7376,ts-security,-4.9022,ts-travel,-6.0079
59, -- ,ts-travel,23.7683,ts-inside-payment,11.0,ts-station,7.2167,ts-consign,6.0,ts-price,1.4131,ts-admin-order,1.3473,ts-auth,1.0,ts-config,0.0,ts-notification,0.0,ts-train,0.0,ts-verification-code,0.0,ts-basic,0.0,ts-admin-travel,0.0,ts-route,-0.8276,ts-order,-1.0989,ts-delivery,-1.4018,ts-food-map,-2.549,ts-security,-3.9765,ts-seat,-4.8014,ts-assurance,-6.0
60, -- ,ts-contacts,18.0,ts-food,12.0,ts-assurance,8.4816,ts-admin-basic-info,6.0,ts-admin-travel,6.0,ts-food-map,5.9724,ts-payment,5.0,ts-security,2.37,ts-notification,1.0,ts-basic,1.0,ts-execute,0.0,ts-admin-route,0.0,ts-auth,0.0,ts-route,0.0,ts-price,-0.0131,ts-config,-1.0,ts-admin-order,-1.0459,ts-order,-1.4141,ts-preserve,-2.0,ts-inside-payment,-4.2171,ts-user,-6.0,ts-travel,-12.972
61, -- ,ts-order,18.0,ts-security,7.7462,ts-consign,6.0,ts-user,6.0,ts-verification-code,6.0,ts-seat,4.0316,ts-notification,3.3124,ts-train,2.0,ts-preserve,2.0,ts-delivery,1.0,ts-auth,1.0,ts-assurance,1.0,ts-admin-basic-info,1.0,ts-route,0.0,ts-config,0.0,ts-rebook,0.0,ts-admin-travel,0.0,ts-preserve-other,0.0,ts-ticket-office,0.0,ts-ticketinfo,0.0,ts-admin-route,0.0,ts-payment,0.0,ts-admin-order,-0.1581,ts-basic,-1.093,ts-station,-5.2901,ts-contacts,-6.0,ts-travel,-6.1415,ts-food-map,-8.955,ts-food,-12.0
62, -- ,ts-train,23964.1141,ts-travel,90.8258,ts-preserve,58.2538,ts-notification,27.0,ts-food-map,13.843,ts-security,13.3934,ts-assurance,11.4745,ts-execute,5.5275,ts-auth,3.3887,ts-rebook,1.4425,ts-preserve-other,0.26,ts-basic,0.1154,ts-config,0.0,ts-route,-0.7338,ts-ticketinfo,-0.794,ts-order,-0.855,ts-admin-order,-1.5573,ts-inside-payment,-1.562,ts-delivery,-3.1775,ts-seat,-7.4321,ts-user,-8.6725,ts-food,-10.0305
63, -- ,ts-train,55667.2978,ts-basic,97.5275,ts-preserve,65.65,ts-order,32.3224,ts-notification,13.0,ts-ticketinfo,5.714,ts-inside-payment,4.8889,ts-admin-route,0.7213,ts-consign,0.6086,ts-config,0.0,ts-assurance,-1.8571,ts-delivery,-4.21,ts-seat,-4.357,ts-contacts,-4.75,ts-security,-14.8062,ts-travel,-13591486110.8932
64, -- ,ts-train,47993.3143,ts-ticket-office,52.41,ts-ticketinfo,14.1822,ts-inside-payment,7.3012,ts-config,6.06,ts-security,5.768,ts-notification,5.0,ts-admin-travel,3.125,ts-assurance,2.2971,ts-basic,1.1506,ts-admin-route,0.7212,ts-execute,0.32,ts-admin-order,0.21,ts-food,0.06,ts-seat,0.0,ts-consign,-2.5714
65, -- ,ts-train,45924.0235,ts-consign,104.64,ts-ticket-office,57.0686,ts-ticketinfo,53.016,ts-ui,33.36,ts-food-map,21.8452,ts-security,9.689,ts-station,2.82,ts-seat,1.5633,ts-config,0.7417,ts-food,0.67,ts-admin-travel,-0.0,ts-notification,-0.9832,ts-price,-1.6764,ts-travel,-1.9281,ts-verification-code,-5.9538
66, -- ,ts-train,44750.75,ts-travel,160.3811,ts-basic,55.7048,ts-ticketinfo,54.92,ts-ui,15.18,ts-station,2.82,ts-admin-user,0.18,ts-config,0.0,ts-admin-travel,-0.0,ts-assurance,-0.0943,ts-food-map,-0.1607,ts-security,-4.4538,ts-consign,-5.828,ts-admin-basic-info,-11.0104
67, -- ,ts-train,44870.2669,ts-basic,73.6629,ts-travel,30.5728,ts-ui,15.18,ts-ticketinfo,6.19,ts-execute,1.8657,ts-config,0.0,ts-notification,-1.0102,ts-order,-2.44,ts-admin-order,-7.9971,ts-inside-payment,-10.1885,ts-security,-16.2172
68, -- ,ts-train,54073.9949,ts-admin-order,164.6979,ts-travel,55.0971,ts-route,46.3,ts-order,33.0,ts-consign,21.3686,ts-cancel,7.29,ts-basic,0.0275,ts-config,0.0,ts-ticketinfo,-0.16,ts-security,-1.7446,ts-seat,-2.3476,ts-inside-payment,-10.0982
69, -- ,ts-train,51381.6474,ts-security,34.5076,ts-assurance,6.8914,ts-ticketinfo,5.078,ts-travel,3.2926,ts-consign,0.9858,ts-basic,0.4584,ts-admin-order,0.1581,ts-preserve,-1.2311,ts-config,-1.5682,ts-delivery,-3.5034
70, -- ,ts-train,52419.057,ts-contacts,98.3051,ts-auth,73.7165,ts-security,36.0382,ts-basic,6.157,ts-ticketinfo,4.192,ts-preserve,0.63,ts-travel,0.04,ts-config,0.0,ts-price,-0.0392,ts-seat,-0.2059,ts-notification,-1.2128,ts-order,-2.4175
71, -- ,ts-train,47183.4747,ts-seat,85.2333,ts-preserve,54.36,ts-security,29.4958,ts-travel,24.7225,ts-contacts,1.1801,ts-admin-travel,1.0412,ts-station,0.312,ts-price,0.1236,ts-config,0.0,ts-food-map,-2.6431,ts-ticket-office,-3.9943
